,i1,isoi1,i2,isoi2,f1,isof1,f2,isof2,V
0,3.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,-9.945608
1,3.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,-1.674798
2,3.0,1.0,4.0,1.0,4.0,1.0,8.0,1.0,1.674798
3,3.0,1.0,4.0,1.0,5.0,1.0,6.0,1.0,4.500197
4,3.0,1.0,4.0,1.0,7.0,1.0,8.0,1.0,4.075386
5,3.0,1.0,4.0,1.0,9.0,1.0,10.0,1.0,-5.373267
6,3.0,1.0,4.0,1.0,9.0,1.0,13.0,1.0,-1.526142
7,3.0,1.0,4.0,1.0,10.0,1.0,14.0,1.0,1.526142
8,3.0,1.0,4.0,1.0,11.0,1.0,12.0,1.0,-4.437184
9,3.0,1.0,4.0,1.0,13.0,1.0,14.0,1.0,1.906276
10,3.0,1.0,4.0,1.0,15.0,1.0,16.0,1.0,1.678265
11,3.0,1.0,5.0,1.0,3.0,1.0,5.0,1.0,-1.027724
12,3.0,1.0,5.0,1.0,5.0,1.0,8.0,1.0,-2.327562
13,3.0,1.0,5.0,1.0,9.0,1.0,12.0,1.0,-0.654062
14,3.0,1.0,5.0,1.0,10.0,1.0,16.0,1.0,-0.46595
15,3.0,1.0,5.0,1.0,12.0,1.0,14.0,1.0,0.516049
16,3.0,1.0,5.0,1.0,13.0,1.0,16.0,1.0,-0.347229
17,3.0,1.0,6.0,1.0,3.0,1.0,6.0,1.0,-3.472473
18,3.0,1.0,6.0,1.0,4.0,1.0,7.0,1.0,3.288381
19,3.0,1.0,6.0,1.0,6.0,1.0,8.0,1.0,1.160471
20,3.0,1.0,6.0,1.0,9.0,1.0,11.0,1.0,-1.269679
21,3.0,1.0,6.0,1.0,10.0,1.0,13.0,1.0,-0.347431
22,3.0,1.0,6.0,1.0,11.0,1.0,14.0,1.0,0.338528
23,3.0,1.0,6.0,1.0,12.0,1.0,15.0,1.0,1.871374
24,3.0,1.0,7.0,1.0,3.0,1.0,4.0,1.0,-1.674798
25,3.0,1.0,7.0,1.0,3.0,1.0,7.0,1.0,-0.93373
26,3.0,1.0,7.0,1.0,4.0,1.0,8.0,1.0,0.93373
27,3.0,1.0,7.0,1.0,5.0,1.0,6.0,1.0,-1.167091
28,3.0,1.0,7.0,1.0,7.0,1.0,8.0,1.0,-0.615811
29,3.0,1.0,7.0,1.0,9.0,1.0,10.0,1.0,-0.922948
30,3.0,1.0,7.0,1.0,9.0,1.0,13.0,1.0,-0.31405
31,3.0,1.0,7.0,1.0,10.0,1.0,14.0,1.0,0.31405
32,3.0,1.0,7.0,1.0,11.0,1.0,12.0,1.0,-0.363533
33,3.0,1.0,7.0,1.0,13.0,1.0,14.0,1.0,0.071143
34,3.0,1.0,7.0,1.0,15.0,1.0,16.0,1.0,-0.776447
35,3.0,1.0,8.0,1.0,3.0,1.0,8.0,1.0,-3.141655
36,3.0,1.0,8.0,1.0,4.0,1.0,5.0,1.0,3.288381
37,3.0,1.0,8.0,1.0,5.0,1.0,7.0,1.0,-1.109588
38,3.0,1.0,8.0,1.0,9.0,1.0,14.0,1.0,0.433332
39,3.0,1.0,8.0,1.0,10.0,1.0,12.0,1.0,1.349782
40,3.0,1.0,8.0,1.0,11.0,1.0,16.0,1.0,-1.880951
41,3.0,1.0,8.0,1.0,12.0,1.0,13.0,1.0,-0.230516
42,3.0,1.0,9.0,1.0,3.0,1.0,9.0,1.0,-0.834878
43,3.0,1.0,9.0,1.0,3.0,1.0,14.0,1.0,-0.55019
44,3.0,1.0,9.0,1.0,4.0,1.0,12.0,1.0,-1.660779
45,3.0,1.0,9.0,1.0,5.0,1.0,10.0,1.0,-0.291846
46,3.0,1.0,9.0,1.0,5.0,1.0,13.0,1.0,0.101879
47,3.0,1.0,9.0,1.0,6.0,1.0,16.0,1.0,1.35502
48,3.0,1.0,9.0,1.0,7.0,1.0,12.0,1.0,-0.151906
49,3.0,1.0,9.0,1.0,8.0,1.0,9.0,1.0,-0.064655
50,3.0,1.0,9.0,1.0,8.0,1.0,14.0,1.0,-0.235106
51,3.0,1.0,10.0,1.0,3.0,1.0,10.0,1.0,-4.538389
52,3.0,1.0,10.0,1.0,3.0,1.0,13.0,1.0,-0.975952
53,3.0,1.0,10.0,1.0,4.0,1.0,9.0,1.0,4.538389
54,3.0,1.0,10.0,1.0,4.0,1.0,14.0,1.0,0.975952
55,3.0,1.0,10.0,1.0,5.0,1.0,11.0,1.0,1.492001
56,3.0,1.0,10.0,1.0,6.0,1.0,12.0,1.0,-1.492001
57,3.0,1.0,10.0,1.0,7.0,1.0,9.0,1.0,0.858293
58,3.0,1.0,10.0,1.0,7.0,1.0,14.0,1.0,-0.354387
59,3.0,1.0,10.0,1.0,8.0,1.0,10.0,1.0,-0.858293
60,3.0,1.0,10.0,1.0,8.0,1.0,13.0,1.0,0.354387
61,3.0,1.0,11.0,1.0,3.0,1.0,11.0,1.0,-4.362969
62,3.0,1.0,11.0,1.0,4.0,1.0,10.0,1.0,-1.660779
63,3.0,1.0,11.0,1.0,4.0,1.0,13.0,1.0,-1.626904
64,3.0,1.0,11.0,1.0,5.0,1.0,15.0,1.0,2.295638
65,3.0,1.0,11.0,1.0,6.0,1.0,9.0,1.0,0.837939
66,3.0,1.0,11.0,1.0,6.0,1.0,14.0,1.0,0.007481
67,3.0,1.0,11.0,1.0,7.0,1.0,10.0,1.0,-1.501688
68,3.0,1.0,11.0,1.0,7.0,1.0,13.0,1.0,-0.472927
69,3.0,1.0,11.0,1.0,8.0,1.0,11.0,1.0,-0.80389
70,3.0,1.0,12.0,1.0,3.0,1.0,12.0,1.0,-0.074215
71,3.0,1.0,12.0,1.0,4.0,1.0,16.0,1.0,0.296995
72,3.0,1.0,12.0,1.0,5.0,1.0,9.0,1.0,0.222322
73,3.0,1.0,12.0,1.0,5.0,1.0,14.0,1.0,0.185002
74,3.0,1.0,12.0,1.0,7.0,1.0,16.0,1.0,0.104734
75,3.0,1.0,12.0,1.0,8.0,1.0,12.0,1.0,0.440357
76,3.0,1.0,13.0,1.0,3.0,1.0,10.0,1.0,-0.975952
77,3.0,1.0,13.0,1.0,3.0,1.0,13.0,1.0,-1.16915
78,3.0,1.0,13.0,1.0,4.0,1.0,9.0,1.0,0.975952
79,3.0,1.0,13.0,1.0,4.0,1.0,14.0,1.0,1.16915
80,3.0,1.0,13.0,1.0,5.0,1.0,11.0,1.0,0.52353
81,3.0,1.0,13.0,1.0,6.0,1.0,12.0,1.0,-0.52353
82,3.0,1.0,13.0,1.0,7.0,1.0,9.0,1.0,0.078944
83,3.0,1.0,13.0,1.0,7.0,1.0,14.0,1.0,0.22192
84,3.0,1.0,13.0,1.0,8.0,1.0,10.0,1.0,-0.078944
85,3.0,1.0,13.0,1.0,8.0,1.0,13.0,1.0,-0.22192
86,3.0,1.0,14.0,1.0,3.0,1.0,9.0,1.0,-0.55019
87,3.0,1.0,14.0,1.0,3.0,1.0,14.0,1.0,-0.737127
88,3.0,1.0,14.0,1.0,4.0,1.0,12.0,1.0,-1.626904
89,3.0,1.0,14.0,1.0,5.0,1.0,10.0,1.0,0.44931
90,3.0,1.0,14.0,1.0,5.0,1.0,13.0,1.0,-0.366191
91,3.0,1.0,14.0,1.0,6.0,1.0,16.0,1.0,1.090788
92,3.0,1.0,14.0,1.0,7.0,1.0,12.0,1.0,-0.242411
93,3.0,1.0,14.0,1.0,8.0,1.0,9.0,1.0,-0.668437
94,3.0,1.0,14.0,1.0,8.0,1.0,14.0,1.0,0.150776
95,3.0,1.0,15.0,1.0,3.0,1.0,15.0,1.0,-1.191778
96,3.0,1.0,15.0,1.0,4.0,1.0,11.0,1.0,0.296995
97,3.0,1.0,15.0,1.0,6.0,1.0,10.0,1.0,-0.88907
98,3.0,1.0,15.0,1.0,6.0,1.0,13.0,1.0,-0.743559
99,3.0,1.0,15.0,1.0,7.0,1.0,11.0,1.0,-1.776218
100,3.0,1.0,15.0,1.0,8.0,1.0,15.0,1.0,-0.423416
101,3.0,1.0,16.0,1.0,3.0,1.0,16.0,1.0,-0.486486
102,3.0,1.0,16.0,1.0,5.0,1.0,12.0,1.0,0.424264
103,3.0,1.0,16.0,1.0,8.0,1.0,16.0,1.0,1.199863
104,3.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,-4.769889
105,3.0,1.0,3.0,2.0,3.0,1.0,8.0,2.0,-1.282134
106,3.0,1.0,3.0,2.0,4.0,1.0,4.0,2.0,4.769889
107,3.0,1.0,3.0,2.0,4.0,1.0,7.0,2.0,1.282134
108,3.0,1.0,3.0,2.0,5.0,1.0,6.0,2.0,2.409279
109,3.0,1.0,3.0,2.0,6.0,1.0,5.0,2.0,-2.409279
110,3.0,1.0,3.0,2.0,7.0,1.0,4.0,2.0,0.540601
111,3.0,1.0,3.0,2.0,7.0,1.0,7.0,2.0,2.304509
112,3.0,1.0,3.0,2.0,8.0,1.0,3.0,2.0,-0.540601
113,3.0,1.0,3.0,2.0,8.0,1.0,8.0,2.0,-2.304509
114,3.0,1.0,4.0,2.0,3.0,1.0,4.0,2.0,-0.010175
115,3.0,1.0,4.0,2.0,3.0,1.0,7.0,2.0,0.130221
116,3.0,1.0,4.0,2.0,4.0,1.0,5.0,2.0,-0.130907
117,3.0,1.0,4.0,2.0,5.0,1.0,3.0,2.0,0.13117
118,3.0,1.0,4.0,2.0,5.0,1.0,8.0,2.0,0.061
119,3.0,1.0,4.0,2.0,7.0,1.0,5.0,2.0,-0.044665
120,3.0,1.0,4.0,2.0,8.0,1.0,4.0,2.0,-0.126535
121,3.0,1.0,4.0,2.0,8.0,1.0,7.0,2.0,-0.014016
122,3.0,1.0,5.0,2.0,3.0,1.0,5.0,2.0,-0.573381
123,3.0,1.0,5.0,2.0,5.0,1.0,4.0,2.0,0.693991
124,3.0,1.0,5.0,2.0,5.0,1.0,7.0,2.0,-1.293842
125,3.0,1.0,5.0,2.0,8.0,1.0,5.0,2.0,1.276678
126,3.0,1.0,6.0,2.0,3.0,1.0,6.0,2.0,-1.708343
127,3.0,1.0,6.0,2.0,4.0,1.0,3.0,2.0,-0.130907
128,3.0,1.0,6.0,2.0,4.0,1.0,8.0,2.0,1.707165
129,3.0,1.0,6.0,2.0,6.0,1.0,4.0,2.0,1.716561
130,3.0,1.0,6.0,2.0,6.0,1.0,7.0,2.0,0.799342
131,3.0,1.0,6.0,2.0,7.0,1.0,3.0,2.0,-1.663462
132,3.0,1.0,6.0,2.0,7.0,1.0,8.0,2.0,-0.18595
133,3.0,1.0,6.0,2.0,8.0,1.0,6.0,2.0,-0.584016
134,3.0,1.0,7.0,2.0,3.0,1.0,4.0,2.0,0.130221
135,3.0,1.0,7.0,2.0,3.0,1.0,7.0,2.0,-1.716631
136,3.0,1.0,7.0,2.0,4.0,1.0,5.0,2.0,1.707165
137,3.0,1.0,7.0,2.0,5.0,1.0,3.0,2.0,-1.719376
138,3.0,1.0,7.0,2.0,5.0,1.0,8.0,2.0,-0.804182
139,3.0,1.0,7.0,2.0,7.0,1.0,5.0,2.0,0.588264
140,3.0,1.0,7.0,2.0,8.0,1.0,4.0,2.0,1.677796
141,3.0,1.0,7.0,2.0,8.0,1.0,7.0,2.0,0.188517
142,3.0,1.0,8.0,2.0,3.0,1.0,3.0,2.0,-1.282134
143,3.0,1.0,8.0,2.0,3.0,1.0,8.0,2.0,-0.765232
144,3.0,1.0,8.0,2.0,4.0,1.0,4.0,2.0,1.282134
145,3.0,1.0,8.0,2.0,4.0,1.0,7.0,2.0,0.765232
146,3.0,1.0,8.0,2.0,5.0,1.0,6.0,2.0,-0.477835
147,3.0,1.0,8.0,2.0,6.0,1.0,5.0,2.0,0.477835
148,3.0,1.0,8.0,2.0,7.0,1.0,4.0,2.0,0.612697
149,3.0,1.0,8.0,2.0,7.0,1.0,7.0,2.0,-0.13291
150,3.0,1.0,8.0,2.0,8.0,1.0,3.0,2.0,-0.612697
151,3.0,1.0,8.0,2.0,8.0,1.0,8.0,2.0,0.13291
152,4.0,1.0,5.0,1.0,3.0,1.0,8.0,1.0,3.288381
153,4.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,-3.472473
154,4.0,1.0,5.0,1.0,5.0,1.0,7.0,1.0,1.160471
155,4.0,1.0,5.0,1.0,9.0,1.0,14.0,1.0,-0.347431
156,4.0,1.0,5.0,1.0,10.0,1.0,12.0,1.0,-1.269679
157,4.0,1.0,5.0,1.0,11.0,1.0,16.0,1.0,1.871374
158,4.0,1.0,5.0,1.0,12.0,1.0,13.0,1.0,0.338528
159,4.0,1.0,6.0,1.0,4.0,1.0,6.0,1.0,-1.027724
160,4.0,1.0,6.0,1.0,6.0,1.0,7.0,1.0,-2.327562
161,4.0,1.0,6.0,1.0,9.0,1.0,15.0,1.0,-0.46595
162,4.0,1.0,6.0,1.0,10.0,1.0,11.0,1.0,-0.654062
163,4.0,1.0,6.0,1.0,11.0,1.0,13.0,1.0,0.516049
164,4.0,1.0,6.0,1.0,14.0,1.0,15.0,1.0,-0.347229
165,4.0,1.0,7.0,1.0,3.0,1.0,6.0,1.0,3.288381
166,4.0,1.0,7.0,1.0,4.0,1.0,7.0,1.0,-3.141655
167,4.0,1.0,7.0,1.0,6.0,1.0,8.0,1.0,-1.109588
168,4.0,1.0,7.0,1.0,9.0,1.0,11.0,1.0,1.349782
169,4.0,1.0,7.0,1.0,10.0,1.0,13.0,1.0,0.433332
170,4.0,1.0,7.0,1.0,11.0,1.0,14.0,1.0,-0.230516
171,4.0,1.0,7.0,1.0,12.0,1.0,15.0,1.0,-1.880951
172,4.0,1.0,8.0,1.0,3.0,1.0,4.0,1.0,1.674798
173,4.0,1.0,8.0,1.0,3.0,1.0,7.0,1.0,0.93373
174,4.0,1.0,8.0,1.0,4.0,1.0,8.0,1.0,-0.93373
175,4.0,1.0,8.0,1.0,5.0,1.0,6.0,1.0,1.167091
176,4.0,1.0,8.0,1.0,7.0,1.0,8.0,1.0,0.615811
177,4.0,1.0,8.0,1.0,9.0,1.0,10.0,1.0,0.922948
178,4.0,1.0,8.0,1.0,9.0,1.0,13.0,1.0,0.31405
179,4.0,1.0,8.0,1.0,10.0,1.0,14.0,1.0,-0.31405
180,4.0,1.0,8.0,1.0,11.0,1.0,12.0,1.0,0.363533
181,4.0,1.0,8.0,1.0,13.0,1.0,14.0,1.0,-0.071143
182,4.0,1.0,8.0,1.0,15.0,1.0,16.0,1.0,0.776447
183,4.0,1.0,9.0,1.0,3.0,1.0,10.0,1.0,4.538389
184,4.0,1.0,9.0,1.0,3.0,1.0,13.0,1.0,0.975952
185,4.0,1.0,9.0,1.0,4.0,1.0,9.0,1.0,-4.538389
186,4.0,1.0,9.0,1.0,4.0,1.0,14.0,1.0,-0.975952
187,4.0,1.0,9.0,1.0,5.0,1.0,11.0,1.0,-1.492001
188,4.0,1.0,9.0,1.0,6.0,1.0,12.0,1.0,1.492001
189,4.0,1.0,9.0,1.0,7.0,1.0,9.0,1.0,-0.858293
190,4.0,1.0,9.0,1.0,7.0,1.0,14.0,1.0,0.354387
191,4.0,1.0,9.0,1.0,8.0,1.0,10.0,1.0,0.858293
192,4.0,1.0,9.0,1.0,8.0,1.0,13.0,1.0,-0.354387
193,4.0,1.0,10.0,1.0,3.0,1.0,11.0,1.0,-1.660779
194,4.0,1.0,10.0,1.0,4.0,1.0,10.0,1.0,-0.834878
195,4.0,1.0,10.0,1.0,4.0,1.0,13.0,1.0,-0.55019
196,4.0,1.0,10.0,1.0,5.0,1.0,15.0,1.0,1.35502
197,4.0,1.0,10.0,1.0,6.0,1.0,9.0,1.0,-0.291846
198,4.0,1.0,10.0,1.0,6.0,1.0,14.0,1.0,0.101879
199,4.0,1.0,10.0,1.0,7.0,1.0,10.0,1.0,-0.064655
200,4.0,1.0,10.0,1.0,7.0,1.0,13.0,1.0,-0.235106
201,4.0,1.0,10.0,1.0,8.0,1.0,11.0,1.0,-0.151906
202,4.0,1.0,11.0,1.0,3.0,1.0,15.0,1.0,0.296995
203,4.0,1.0,11.0,1.0,4.0,1.0,11.0,1.0,-0.074215
204,4.0,1.0,11.0,1.0,6.0,1.0,10.0,1.0,0.222322
205,4.0,1.0,11.0,1.0,6.0,1.0,13.0,1.0,0.185002
206,4.0,1.0,11.0,1.0,7.0,1.0,11.0,1.0,0.440357
207,4.0,1.0,11.0,1.0,8.0,1.0,15.0,1.0,0.104734
208,4.0,1.0,12.0,1.0,3.0,1.0,9.0,1.0,-1.660779
209,4.0,1.0,12.0,1.0,3.0,1.0,14.0,1.0,-1.626904
210,4.0,1.0,12.0,1.0,4.0,1.0,12.0,1.0,-4.362969
211,4.0,1.0,12.0,1.0,5.0,1.0,10.0,1.0,0.837939
212,4.0,1.0,12.0,1.0,5.0,1.0,13.0,1.0,0.007481
213,4.0,1.0,12.0,1.0,6.0,1.0,16.0,1.0,2.295638
214,4.0,1.0,12.0,1.0,7.0,1.0,12.0,1.0,-0.80389
215,4.0,1.0,12.0,1.0,8.0,1.0,9.0,1.0,-1.501688
216,4.0,1.0,12.0,1.0,8.0,1.0,14.0,1.0,-0.472927
217,4.0,1.0,13.0,1.0,3.0,1.0,11.0,1.0,-1.626904
218,4.0,1.0,13.0,1.0,4.0,1.0,10.0,1.0,-0.55019
219,4.0,1.0,13.0,1.0,4.0,1.0,13.0,1.0,-0.737127
220,4.0,1.0,13.0,1.0,5.0,1.0,15.0,1.0,1.090788
221,4.0,1.0,13.0,1.0,6.0,1.0,9.0,1.0,0.44931
222,4.0,1.0,13.0,1.0,6.0,1.0,14.0,1.0,-0.366191
223,4.0,1.0,13.0,1.0,7.0,1.0,10.0,1.0,-0.668437
224,4.0,1.0,13.0,1.0,7.0,1.0,13.0,1.0,0.150776
225,4.0,1.0,13.0,1.0,8.0,1.0,11.0,1.0,-0.242411
226,4.0,1.0,14.0,1.0,3.0,1.0,10.0,1.0,0.975952
227,4.0,1.0,14.0,1.0,3.0,1.0,13.0,1.0,1.16915
228,4.0,1.0,14.0,1.0,4.0,1.0,9.0,1.0,-0.975952
229,4.0,1.0,14.0,1.0,4.0,1.0,14.0,1.0,-1.16915
230,4.0,1.0,14.0,1.0,5.0,1.0,11.0,1.0,-0.52353
231,4.0,1.0,14.0,1.0,6.0,1.0,12.0,1.0,0.52353
232,4.0,1.0,14.0,1.0,7.0,1.0,9.0,1.0,-0.078944
233,4.0,1.0,14.0,1.0,7.0,1.0,14.0,1.0,-0.22192
234,4.0,1.0,14.0,1.0,8.0,1.0,10.0,1.0,0.078944
235,4.0,1.0,14.0,1.0,8.0,1.0,13.0,1.0,0.22192
236,4.0,1.0,15.0,1.0,4.0,1.0,15.0,1.0,-0.486486
237,4.0,1.0,15.0,1.0,6.0,1.0,11.0,1.0,0.424264
238,4.0,1.0,15.0,1.0,7.0,1.0,15.0,1.0,1.199863
239,4.0,1.0,16.0,1.0,3.0,1.0,12.0,1.0,0.296995
240,4.0,1.0,16.0,1.0,4.0,1.0,16.0,1.0,-1.191778
241,4.0,1.0,16.0,1.0,5.0,1.0,9.0,1.0,-0.88907
242,4.0,1.0,16.0,1.0,5.0,1.0,14.0,1.0,-0.743559
243,4.0,1.0,16.0,1.0,7.0,1.0,16.0,1.0,-0.423416
244,4.0,1.0,16.0,1.0,8.0,1.0,12.0,1.0,-1.776218
245,4.0,1.0,3.0,2.0,3.0,1.0,6.0,2.0,-0.130907
246,4.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,-0.010175
247,4.0,1.0,3.0,2.0,4.0,1.0,8.0,2.0,0.130221
248,4.0,1.0,3.0,2.0,6.0,1.0,4.0,2.0,0.13117
249,4.0,1.0,3.0,2.0,6.0,1.0,7.0,2.0,0.061
250,4.0,1.0,3.0,2.0,7.0,1.0,3.0,2.0,-0.126535
251,4.0,1.0,3.0,2.0,7.0,1.0,8.0,2.0,-0.014016
252,4.0,1.0,3.0,2.0,8.0,1.0,6.0,2.0,-0.044665
253,4.0,1.0,4.0,2.0,3.0,1.0,3.0,2.0,4.769889
254,4.0,1.0,4.0,2.0,3.0,1.0,8.0,2.0,1.282134
255,4.0,1.0,4.0,2.0,4.0,1.0,4.0,2.0,-4.769889
256,4.0,1.0,4.0,2.0,4.0,1.0,7.0,2.0,-1.282134
257,4.0,1.0,4.0,2.0,5.0,1.0,6.0,2.0,-2.409279
258,4.0,1.0,4.0,2.0,6.0,1.0,5.0,2.0,2.409279
259,4.0,1.0,4.0,2.0,7.0,1.0,4.0,2.0,-0.540601
260,4.0,1.0,4.0,2.0,7.0,1.0,7.0,2.0,-2.304509
261,4.0,1.0,4.0,2.0,8.0,1.0,3.0,2.0,0.540601
262,4.0,1.0,4.0,2.0,8.0,1.0,8.0,2.0,2.304509
263,4.0,1.0,5.0,2.0,3.0,1.0,4.0,2.0,-0.130907
264,4.0,1.0,5.0,2.0,3.0,1.0,7.0,2.0,1.707165
265,4.0,1.0,5.0,2.0,4.0,1.0,5.0,2.0,-1.708343
266,4.0,1.0,5.0,2.0,5.0,1.0,3.0,2.0,1.716561
267,4.0,1.0,5.0,2.0,5.0,1.0,8.0,2.0,0.799342
268,4.0,1.0,5.0,2.0,7.0,1.0,5.0,2.0,-0.584016
269,4.0,1.0,5.0,2.0,8.0,1.0,4.0,2.0,-1.663462
270,4.0,1.0,5.0,2.0,8.0,1.0,7.0,2.0,-0.18595
271,4.0,1.0,6.0,2.0,4.0,1.0,6.0,2.0,-0.573381
272,4.0,1.0,6.0,2.0,6.0,1.0,3.0,2.0,0.693991
273,4.0,1.0,6.0,2.0,6.0,1.0,8.0,2.0,-1.293842
274,4.0,1.0,6.0,2.0,7.0,1.0,6.0,2.0,1.276678
275,4.0,1.0,7.0,2.0,3.0,1.0,3.0,2.0,1.282134
276,4.0,1.0,7.0,2.0,3.0,1.0,8.0,2.0,0.765232
277,4.0,1.0,7.0,2.0,4.0,1.0,4.0,2.0,-1.282134
278,4.0,1.0,7.0,2.0,4.0,1.0,7.0,2.0,-0.765232
279,4.0,1.0,7.0,2.0,5.0,1.0,6.0,2.0,0.477835
280,4.0,1.0,7.0,2.0,6.0,1.0,5.0,2.0,-0.477835
281,4.0,1.0,7.0,2.0,7.0,1.0,4.0,2.0,-0.612697
282,4.0,1.0,7.0,2.0,7.0,1.0,7.0,2.0,0.13291
283,4.0,1.0,7.0,2.0,8.0,1.0,3.0,2.0,0.612697
284,4.0,1.0,7.0,2.0,8.0,1.0,8.0,2.0,-0.13291
285,4.0,1.0,8.0,2.0,3.0,1.0,6.0,2.0,1.707165
286,4.0,1.0,8.0,2.0,4.0,1.0,3.0,2.0,0.130221
287,4.0,1.0,8.0,2.0,4.0,1.0,8.0,2.0,-1.716631
288,4.0,1.0,8.0,2.0,6.0,1.0,4.0,2.0,-1.719376
289,4.0,1.0,8.0,2.0,6.0,1.0,7.0,2.0,-0.804182
290,4.0,1.0,8.0,2.0,7.0,1.0,3.0,2.0,1.677796
291,4.0,1.0,8.0,2.0,7.0,1.0,8.0,2.0,0.188517
292,4.0,1.0,8.0,2.0,8.0,1.0,6.0,2.0,0.588264
293,5.0,1.0,6.0,1.0,3.0,1.0,4.0,1.0,4.500197
294,5.0,1.0,6.0,1.0,3.0,1.0,7.0,1.0,-1.167091
295,5.0,1.0,6.0,1.0,4.0,1.0,8.0,1.0,1.167091
296,5.0,1.0,6.0,1.0,5.0,1.0,6.0,1.0,-7.790401
297,5.0,1.0,6.0,1.0,7.0,1.0,8.0,1.0,-5.742873
298,5.0,1.0,6.0,1.0,9.0,1.0,10.0,1.0,2.717513
299,5.0,1.0,6.0,1.0,9.0,1.0,13.0,1.0,0.475992
300,5.0,1.0,6.0,1.0,10.0,1.0,14.0,1.0,-0.475992
301,5.0,1.0,6.0,1.0,11.0,1.0,12.0,1.0,3.315977
302,5.0,1.0,6.0,1.0,13.0,1.0,14.0,1.0,-1.575506
303,5.0,1.0,6.0,1.0,15.0,1.0,16.0,1.0,-3.855242
304,5.0,1.0,7.0,1.0,3.0,1.0,8.0,1.0,-1.109588
305,5.0,1.0,7.0,1.0,4.0,1.0,5.0,1.0,1.160471
306,5.0,1.0,7.0,1.0,5.0,1.0,7.0,1.0,-0.392281
307,5.0,1.0,7.0,1.0,9.0,1.0,14.0,1.0,0.15349
308,5.0,1.0,7.0,1.0,10.0,1.0,12.0,1.0,0.466117
309,5.0,1.0,7.0,1.0,11.0,1.0,16.0,1.0,-0.674116
310,5.0,1.0,7.0,1.0,12.0,1.0,13.0,1.0,-0.071581
311,5.0,1.0,8.0,1.0,3.0,1.0,5.0,1.0,-2.327562
312,5.0,1.0,8.0,1.0,5.0,1.0,8.0,1.0,-5.350593
313,5.0,1.0,8.0,1.0,9.0,1.0,12.0,1.0,-1.53824
314,5.0,1.0,8.0,1.0,10.0,1.0,16.0,1.0,-0.984039
315,5.0,1.0,8.0,1.0,12.0,1.0,14.0,1.0,1.321544
316,5.0,1.0,8.0,1.0,13.0,1.0,16.0,1.0,-1.040976
317,5.0,1.0,9.0,1.0,3.0,1.0,12.0,1.0,0.222322
318,5.0,1.0,9.0,1.0,4.0,1.0,16.0,1.0,-0.88907
319,5.0,1.0,9.0,1.0,5.0,1.0,9.0,1.0,-0.666368
320,5.0,1.0,9.0,1.0,5.0,1.0,14.0,1.0,-0.553567
321,5.0,1.0,9.0,1.0,7.0,1.0,16.0,1.0,-0.312639
322,5.0,1.0,9.0,1.0,8.0,1.0,12.0,1.0,-1.315847
323,5.0,1.0,10.0,1.0,3.0,1.0,9.0,1.0,-0.291846
324,5.0,1.0,10.0,1.0,3.0,1.0,14.0,1.0,0.44931
325,5.0,1.0,10.0,1.0,4.0,1.0,12.0,1.0,0.837939
326,5.0,1.0,10.0,1.0,5.0,1.0,10.0,1.0,-2.051145
327,5.0,1.0,10.0,1.0,5.0,1.0,13.0,1.0,0.077575
328,5.0,1.0,10.0,1.0,6.0,1.0,16.0,1.0,1.272227
329,5.0,1.0,10.0,1.0,7.0,1.0,12.0,1.0,0.68851
330,5.0,1.0,10.0,1.0,8.0,1.0,9.0,1.0,1.856038
331,5.0,1.0,10.0,1.0,8.0,1.0,14.0,1.0,0.121348
332,5.0,1.0,11.0,1.0,3.0,1.0,10.0,1.0,1.492001
333,5.0,1.0,11.0,1.0,3.0,1.0,13.0,1.0,0.52353
334,5.0,1.0,11.0,1.0,4.0,1.0,9.0,1.0,-1.492001
335,5.0,1.0,11.0,1.0,4.0,1.0,14.0,1.0,-0.52353
336,5.0,1.0,11.0,1.0,5.0,1.0,11.0,1.0,-2.945609
337,5.0,1.0,11.0,1.0,6.0,1.0,12.0,1.0,2.945609
338,5.0,1.0,11.0,1.0,7.0,1.0,9.0,1.0,0.84973
339,5.0,1.0,11.0,1.0,7.0,1.0,14.0,1.0,1.039936
340,5.0,1.0,11.0,1.0,8.0,1.0,10.0,1.0,-0.84973
341,5.0,1.0,11.0,1.0,8.0,1.0,13.0,1.0,-1.039936
342,5.0,1.0,12.0,1.0,3.0,1.0,16.0,1.0,0.424264
343,5.0,1.0,12.0,1.0,5.0,1.0,12.0,1.0,-0.370367
344,5.0,1.0,12.0,1.0,8.0,1.0,16.0,1.0,-1.041441
345,5.0,1.0,13.0,1.0,3.0,1.0,9.0,1.0,0.101879
346,5.0,1.0,13.0,1.0,3.0,1.0,14.0,1.0,-0.366191
347,5.0,1.0,13.0,1.0,4.0,1.0,12.0,1.0,0.007481
