V0 (1) = 800.000
#  i    sp levels      j     sp levels     k     sp levels     l     sp levels    isospin   V_pair
   6     -9.467108     7     -2.555813     6     -9.467108     1    -24.643786     2      1.074310
   6     -9.467108     7     -2.555813     6     -9.467108     2    -24.643786     2      0.439574
   6     -9.467108     7     -2.555813     6     -9.467108     3     -9.481487     2      0.312207
   6     -9.467108     7     -2.555813     6     -9.467108     4     -9.481487     2     -0.734259
   6     -9.467108     7     -2.555813     6     -9.467108     5     -9.467108     2      1.265893
   6     -9.467108     7     -2.555813     6     -9.467108     7     -2.555813     2      1.580564
   6     -9.467108     7     -2.555813     6     -9.467108     8     -2.555813     2     -0.338561
   6     -9.467108     7     -2.555813     7     -2.555813     1    -24.643786     2     -0.530831
   6     -9.467108     7     -2.555813     7     -2.555813     2    -24.643786     2     -0.653771
   6     -9.467108     7     -2.555813     7     -2.555813     3     -9.481487     2     -0.909069
   6     -9.467108     7     -2.555813     7     -2.555813     4     -9.481487     2      0.196523
   6     -9.467108     7     -2.555813     7     -2.555813     5     -9.467108     2      0.338561
   6     -9.467108     7     -2.555813     7     -2.555813     6     -9.467108     2     -1.580564
   6     -9.467108     7     -2.555813     7     -2.555813     8     -2.555813     2     -0.005529
   6     -9.467108     7     -2.555813     8     -2.555813     1    -24.643786     2      0.653771
   6     -9.467108     7     -2.555813     8     -2.555813     2    -24.643786     2     -0.530831
   6     -9.467108     7     -2.555813     8     -2.555813     3     -9.481487     2      0.196523
   6     -9.467108     7     -2.555813     8     -2.555813     4     -9.481487     2      0.909069
   6     -9.467108     7     -2.555813     8     -2.555813     5     -9.467108     2      1.580564
   6     -9.467108     7     -2.555813     8     -2.555813     6     -9.467108     2      0.338561
   6     -9.467108     7     -2.555813     8     -2.555813     7     -2.555813     2      0.005529
   6     -9.467108     8     -2.555813     1    -24.643786     2    -24.643786     2      3.975356
   6     -9.467108     8     -2.555813     1    -24.643786     3     -9.481487     2     -0.000056
   6     -9.467108     8     -2.555813     1    -24.643786     4     -9.481487     2     -3.187963
   6     -9.467108     8     -2.555813     1    -24.643786     5     -9.467108     2     -1.845154
   6     -9.467108     8     -2.555813     1    -24.643786     6     -9.467108     2      2.762647
   6     -9.467108     8     -2.555813     1    -24.643786     7     -2.555813     2      2.206553
   6     -9.467108     8     -2.555813     1    -24.643786     8     -2.555813     2      1.671207
   6     -9.467108     8     -2.555813     2    -24.643786     1    -24.643786     2     -3.975356
   6     -9.467108     8     -2.555813     2    -24.643786     3     -9.481487     2     -3.187963
   6     -9.467108     8     -2.555813     2    -24.643786     4     -9.481487     2      0.000056
   6     -9.467108     8     -2.555813     2    -24.643786     5     -9.467108     2     -2.762647
   6     -9.467108     8     -2.555813     2    -24.643786     6     -9.467108     2     -1.845154
   6     -9.467108     8     -2.555813     2    -24.643786     7     -2.555813     2     -1.671207
   6     -9.467108     8     -2.555813     2    -24.643786     8     -2.555813     2      2.206553
   6     -9.467108     8     -2.555813     3     -9.481487     1    -24.643786     2      0.000056
   6     -9.467108     8     -2.555813     3     -9.481487     2    -24.643786     2      3.187963
   6     -9.467108     8     -2.555813     3     -9.481487     4     -9.481487     2     -3.025988
   6     -9.467108     8     -2.555813     3     -9.481487     5     -9.467108     2     -1.751504
   6     -9.467108     8     -2.555813     3     -9.481487     6     -9.467108     2      2.200950
   6     -9.467108     8     -2.555813     3     -9.481487     7     -2.555813     2      2.159382
   6     -9.467108     8     -2.555813     3     -9.481487     8     -2.555813     2      1.373443
   6     -9.467108     8     -2.555813     4     -9.481487     1    -24.643786     2      3.187963
   6     -9.467108     8     -2.555813     4     -9.481487     2    -24.643786     2     -0.000056
   6     -9.467108     8     -2.555813     4     -9.481487     3     -9.481487     2      3.025988
   6     -9.467108     8     -2.555813     4     -9.481487     5     -9.467108     2      2.200950
   6     -9.467108     8     -2.555813     4     -9.481487     6     -9.467108     2      1.751504
   6     -9.467108     8     -2.555813     4     -9.481487     7     -2.555813     2      1.373443
   6     -9.467108     8     -2.555813     4     -9.481487     8     -2.555813     2     -2.159382
   6     -9.467108     8     -2.555813     5     -9.467108     1    -24.643786     2      1.845154
   6     -9.467108     8     -2.555813     5     -9.467108     2    -24.643786     2      2.762647
   6     -9.467108     8     -2.555813     5     -9.467108     3     -9.481487     2      1.751504
   6     -9.467108     8     -2.555813     5     -9.467108     4     -9.481487     2     -2.200950
   6     -9.467108     8     -2.555813     5     -9.467108     6     -9.467108     2      3.560330
   6     -9.467108     8     -2.555813     5     -9.467108     7     -2.555813     2      2.369955
   6     -9.467108     8     -2.555813     5     -9.467108     8     -2.555813     2      0.338561
   6     -9.467108     8     -2.555813     6     -9.467108     1    -24.643786     2     -2.762647
   6     -9.467108     8     -2.555813     6     -9.467108     2    -24.643786     2      1.845154
   6     -9.467108     8     -2.555813     6     -9.467108     3     -9.481487     2     -2.200950
   6     -9.467108     8     -2.555813     6     -9.467108     4     -9.481487     2     -1.751504
   6     -9.467108     8     -2.555813     6     -9.467108     5     -9.467108     2     -3.560330
   6     -9.467108     8     -2.555813     6     -9.467108     7     -2.555813     2     -0.338561
   6     -9.467108     8     -2.555813     6     -9.467108     8     -2.555813     2      2.369955
   6     -9.467108     8     -2.555813     7     -2.555813     1    -24.643786     2     -2.206553
   6     -9.467108     8     -2.555813     7     -2.555813     2    -24.643786     2      1.671207
   6     -9.467108     8     -2.555813     7     -2.555813     3     -9.481487     2     -2.159382
   6     -9.467108     8     -2.555813     7     -2.555813     4     -9.481487     2     -1.373443
   6     -9.467108     8     -2.555813     7     -2.555813     5     -9.467108     2     -2.369955
   6     -9.467108     8     -2.555813     7     -2.555813     6     -9.467108     2      0.338561
   6     -9.467108     8     -2.555813     7     -2.555813     8     -2.555813     2      2.566514
   6     -9.467108     8     -2.555813     8     -2.555813     1    -24.643786     2     -1.671207
   6     -9.467108     8     -2.555813     8     -2.555813     2    -24.643786     2     -2.206553
   6     -9.467108     8     -2.555813     8     -2.555813     3     -9.481487     2     -1.373443
   6     -9.467108     8     -2.555813     8     -2.555813     4     -9.481487     2      2.159382
   6     -9.467108     8     -2.555813     8     -2.555813     5     -9.467108     2     -0.338561
   6     -9.467108     8     -2.555813     8     -2.555813     6     -9.467108     2     -2.369955
   6     -9.467108     8     -2.555813     8     -2.555813     7     -2.555813     2     -2.566514
   7     -2.555813     1    -24.643786     1    -24.643786     2    -24.643786     2     -5.280200
   7     -2.555813     1    -24.643786     1    -24.643786     3     -9.481487     2      0.000069
   7     -2.555813     1    -24.643786     1    -24.643786     4     -9.481487     2      4.275746
   7     -2.555813     1    -24.643786     1    -24.643786     5     -9.467108     2      2.474940
   7     -2.555813     1    -24.643786     1    -24.643786     6     -9.467108     2     -2.640877
   7     -2.555813     1    -24.643786     1    -24.643786     7     -2.555813     2     -2.886058
   7     -2.555813     1    -24.643786     1    -24.643786     8     -2.555813     2     -1.547654
   7     -2.555813     1    -24.643786     2    -24.643786     1    -24.643786     2      5.280200
   7     -2.555813     1    -24.643786     2    -24.643786     3     -9.481487     2      4.275746
   7     -2.555813     1    -24.643786     2    -24.643786     4     -9.481487     2     -0.000069
   7     -2.555813     1    -24.643786     2    -24.643786     5     -9.467108     2      2.640877
   7     -2.555813     1    -24.643786     2    -24.643786     6     -9.467108     2      2.474940
   7     -2.555813     1    -24.643786     2    -24.643786     7     -2.555813     2      1.547654
   7     -2.555813     1    -24.643786     2    -24.643786     8     -2.555813     2     -2.886058
   7     -2.555813     1    -24.643786     3     -9.481487     1    -24.643786     2     -0.000069
   7     -2.555813     1    -24.643786     3     -9.481487     2    -24.643786     2     -4.275746
   7     -2.555813     1    -24.643786     3     -9.481487     4     -9.481487     2      4.078286
   7     -2.555813     1    -24.643786     3     -9.481487     5     -9.467108     2      2.360761
   7     -2.555813     1    -24.643786     3     -9.481487     6     -9.467108     2     -2.118283
   7     -2.555813     1    -24.643786     3     -9.481487     7     -2.555813     2     -2.835358
   7     -2.555813     1    -24.643786     3     -9.481487     8     -2.555813     2     -1.279042
   7     -2.555813     1    -24.643786     4     -9.481487     1    -24.643786     2     -4.275746
   7     -2.555813     1    -24.643786     4     -9.481487     2    -24.643786     2      0.000069
   7     -2.555813     1    -24.643786     4     -9.481487     3     -9.481487     2     -4.078286
   7     -2.555813     1    -24.643786     4     -9.481487     5     -9.467108     2     -2.118283
   7     -2.555813     1    -24.643786     4     -9.481487     6     -9.467108     2     -2.360761
   7     -2.555813     1    -24.643786     4     -9.481487     7     -2.555813     2     -1.279042
   7     -2.555813     1    -24.643786     4     -9.481487     8     -2.555813     2      2.835358
   7     -2.555813     1    -24.643786     5     -9.467108     1    -24.643786     2     -2.474940
   7     -2.555813     1    -24.643786     5     -9.467108     2    -24.643786     2     -2.640877
   7     -2.555813     1    -24.643786     5     -9.467108     3     -9.481487     2     -2.360761
   7     -2.555813     1    -24.643786     5     -9.467108     4     -9.481487     2      2.118283
   7     -2.555813     1    -24.643786     5     -9.467108     6     -9.467108     2     -3.202221
   7     -2.555813     1    -24.643786     5     -9.467108     7     -2.555813     2     -2.206553
   7     -2.555813     1    -24.643786     5     -9.467108     8     -2.555813     2      0.530831
   7     -2.555813     1    -24.643786     6     -9.467108     1    -24.643786     2      2.640877
   7     -2.555813     1    -24.643786     6     -9.467108     2    -24.643786     2     -2.474940
   7     -2.555813     1    -24.643786     6     -9.467108     3     -9.481487     2      2.118283
   7     -2.555813     1    -24.643786     6     -9.467108     4     -9.481487     2      2.360761
   7     -2.555813     1    -24.643786     6     -9.467108     5     -9.467108     2      3.202221
   7     -2.555813     1    -24.643786     6     -9.467108     7     -2.555813     2     -0.530831
   7     -2.555813     1    -24.643786     6     -9.467108     8     -2.555813     2     -2.206553
   7     -2.555813     1    -24.643786     7     -2.555813     1    -24.643786     2      2.886058
   7     -2.555813     1    -24.643786     7     -2.555813     2    -24.643786     2     -1.547654
   7     -2.555813     1    -24.643786     7     -2.555813     3     -9.481487     2      2.835358
   7     -2.555813     1    -24.643786     7     -2.555813     4     -9.481487     2      1.279042
   7     -2.555813     1    -24.643786     7     -2.555813     5     -9.467108     2      2.206553
   7     -2.555813     1    -24.643786     7     -2.555813     6     -9.467108     2      0.530831
   7     -2.555813     1    -24.643786     7     -2.555813     8     -2.555813     2     -2.672729
   7     -2.555813     1    -24.643786     8     -2.555813     1    -24.643786     2      1.547654
   7     -2.555813     1    -24.643786     8     -2.555813     2    -24.643786     2      2.886058
   7     -2.555813     1    -24.643786     8     -2.555813     3     -9.481487     2      1.279042
   7     -2.555813     1    -24.643786     8     -2.555813     4     -9.481487     2     -2.835358
   7     -2.555813     1    -24.643786     8     -2.555813     5     -9.467108     2     -0.530831
   7     -2.555813     1    -24.643786     8     -2.555813     6     -9.467108     2      2.206553
   7     -2.555813     1    -24.643786     8     -2.555813     7     -2.555813     2      2.672729
   7     -2.555813     2    -24.643786     1    -24.643786     2    -24.643786     2      3.534729
   7     -2.555813     2    -24.643786     1    -24.643786     3     -9.481487     2     -0.000024
   7     -2.555813     2    -24.643786     1    -24.643786     4     -9.481487     2     -2.305837
   7     -2.555813     2    -24.643786     1    -24.643786     5     -9.467108     2     -1.334479
   7     -2.555813     2    -24.643786     1    -24.643786     6     -9.467108     2      2.483062
   7     -2.555813     2    -24.643786     1    -24.643786     7     -2.555813     2      1.547654
   7     -2.555813     2    -24.643786     1    -24.643786     8     -2.555813     2      1.460961
   7     -2.555813     2    -24.643786     2    -24.643786     1    -24.643786     2     -3.534729
   7     -2.555813     2    -24.643786     2    -24.643786     3     -9.481487     2     -2.305837
   7     -2.555813     2    -24.643786     2    -24.643786     4     -9.481487     2      0.000024
   7     -2.555813     2    -24.643786     2    -24.643786     5     -9.467108     2     -2.483062
   7     -2.555813     2    -24.643786     2    -24.643786     6     -9.467108     2     -1.334479
   7     -2.555813     2    -24.643786     2    -24.643786     7     -2.555813     2     -1.460961
   7     -2.555813     2    -24.643786     2    -24.643786     8     -2.555813     2      1.547654
   7     -2.555813     2    -24.643786     3     -9.481487     1    -24.643786     2      0.000024
   7     -2.555813     2    -24.643786     3     -9.481487     2    -24.643786     2      2.305837
   7     -2.555813     2    -24.643786     3     -9.481487     4     -9.481487     2     -1.848226
   7     -2.555813     2    -24.643786     3     -9.481487     5     -9.467108     2     -1.069718
   7     -2.555813     2    -24.643786     3     -9.481487     6     -9.467108     2      1.601979
   7     -2.555813     2    -24.643786     3     -9.481487     7     -2.555813     2      1.279114
   7     -2.555813     2    -24.643786     3     -9.481487     8     -2.555813     2      0.968941
   7     -2.555813     2    -24.643786     4     -9.481487     1    -24.643786     2      2.305837
   7     -2.555813     2    -24.643786     4     -9.481487     2    -24.643786     2     -0.000024
   7     -2.555813     2    -24.643786     4     -9.481487     3     -9.481487     2      1.848226
   7     -2.555813     2    -24.643786     4     -9.481487     5     -9.467108     2      1.601979
   7     -2.555813     2    -24.643786     4     -9.481487     6     -9.467108     2      1.069718
   7     -2.555813     2    -24.643786     4     -9.481487     7     -2.555813     2      0.968941
   7     -2.555813     2    -24.643786     4     -9.481487     8     -2.555813     2     -1.279114
   7     -2.555813     2    -24.643786     5     -9.467108     1    -24.643786     2      1.334479
   7     -2.555813     2    -24.643786     5     -9.467108     2    -24.643786     2      2.483062
   7     -2.555813     2    -24.643786     5     -9.467108     3     -9.481487     2      1.069718
   7     -2.555813     2    -24.643786     5     -9.467108     4     -9.481487     2     -1.601979
   7     -2.555813     2    -24.643786     5     -9.467108     6     -9.467108     2      2.919464
   7     -2.555813     2    -24.643786     5     -9.467108     7     -2.555813     2      1.671207
   7     -2.555813     2    -24.643786     5     -9.467108     8     -2.555813     2      0.653771
   7     -2.555813     2    -24.643786     6     -9.467108     1    -24.643786     2     -2.483062
   7     -2.555813     2    -24.643786     6     -9.467108     2    -24.643786     2      1.334479
   7     -2.555813     2    -24.643786     6     -9.467108     3     -9.481487     2     -1.601979
   7     -2.555813     2    -24.643786     6     -9.467108     4     -9.481487     2     -1.069718
   7     -2.555813     2    -24.643786     6     -9.467108     5     -9.467108     2     -2.919464
   7     -2.555813     2    -24.643786     6     -9.467108     7     -2.555813     2     -0.653771
   7     -2.555813     2    -24.643786     6     -9.467108     8     -2.555813     2      1.671207
   7     -2.555813     2    -24.643786     7     -2.555813     1    -24.643786     2     -1.547654
   7     -2.555813     2    -24.643786     7     -2.555813     2    -24.643786     2      1.460961
   7     -2.555813     2    -24.643786     7     -2.555813     3     -9.481487     2     -1.279114
   7     -2.555813     2    -24.643786     7     -2.555813     4     -9.481487     2     -0.968941
   7     -2.555813     2    -24.643786     7     -2.555813     5     -9.467108     2     -1.671207
   7     -2.555813     2    -24.643786     7     -2.555813     6     -9.467108     2      0.653771
   7     -2.555813     2    -24.643786     7     -2.555813     8     -2.555813     2      1.749562
   7     -2.555813     2    -24.643786     8     -2.555813     1    -24.643786     2     -1.460961
   7     -2.555813     2    -24.643786     8     -2.555813     2    -24.643786     2     -1.547654
   7     -2.555813     2    -24.643786     8     -2.555813     3     -9.481487     2     -0.968941
   7     -2.555813     2    -24.643786     8     -2.555813     4     -9.481487     2      1.279114
   7     -2.555813     2    -24.643786     8     -2.555813     5     -9.467108     2     -0.653771
   7     -2.555813     2    -24.643786     8     -2.555813     6     -9.467108     2     -1.671207
   7     -2.555813     2    -24.643786     8     -2.555813     7     -2.555813     2     -1.749562
   7     -2.555813     3     -9.481487     1    -24.643786     2    -24.643786     2     -4.275770
   7     -2.555813     3     -9.481487     1    -24.643786     3     -9.481487     2      0.000086
   7     -2.555813     3     -9.481487     1    -24.643786     4     -9.481487     2      4.078318
   7     -2.555813     3     -9.481487     1    -24.643786     5     -9.467108     2      2.360817
   7     -2.555813     3     -9.481487     1    -24.643786     6     -9.467108     2     -2.118245
   7     -2.555813     3     -9.481487     1    -24.643786     7     -2.555813     2     -2.835358
   7     -2.555813     3     -9.481487     1    -24.643786     8     -2.555813     2     -1.279114
   7     -2.555813     3     -9.481487     2    -24.643786     1    -24.643786     2      4.275770
   7     -2.555813     3     -9.481487     2    -24.643786     3     -9.481487     2      4.078318
   7     -2.555813     3     -9.481487     2    -24.643786     4     -9.481487     2     -0.000086
   7     -2.555813     3     -9.481487     2    -24.643786     5     -9.467108     2      2.118245
   7     -2.555813     3     -9.481487     2    -24.643786     6     -9.467108     2      2.360817
   7     -2.555813     3     -9.481487     2    -24.643786     7     -2.555813     2      1.279114
   7     -2.555813     3     -9.481487     2    -24.643786     8     -2.555813     2     -2.835358
   7     -2.555813     3     -9.481487     3     -9.481487     1    -24.643786     2     -0.000086
   7     -2.555813     3     -9.481487     3     -9.481487     2    -24.643786     2     -4.078318
   7     -2.555813     3     -9.481487     3     -9.481487     4     -9.481487     2      4.394014
   7     -2.555813     3     -9.481487     3     -9.481487     5     -9.467108     2      2.543674
   7     -2.555813     3     -9.481487     3     -9.481487     6     -9.467108     2     -2.011027
   7     -2.555813     3     -9.481487     3     -9.481487     7     -2.555813     2     -3.147083
   7     -2.555813     3     -9.481487     3     -9.481487     8     -2.555813     2     -1.251173
   7     -2.555813     3     -9.481487     4     -9.481487     1    -24.643786     2     -4.078318
   7     -2.555813     3     -9.481487     4     -9.481487     2    -24.643786     2      0.000086
   7     -2.555813     3     -9.481487     4     -9.481487     3     -9.481487     2     -4.394014
   7     -2.555813     3     -9.481487     4     -9.481487     5     -9.467108     2     -2.011027
   7     -2.555813     3     -9.481487     4     -9.481487     6     -9.467108     2     -2.543674
   7     -2.555813     3     -9.481487     4     -9.481487     7     -2.555813     2     -1.251173
   7     -2.555813     3     -9.481487     4     -9.481487     8     -2.555813     2      3.147083
   7     -2.555813     3     -9.481487     5     -9.467108     1    -24.643786     2     -2.360817
   7     -2.555813     3     -9.481487     5     -9.467108     2    -24.643786     2     -2.118245
   7     -2.555813     3     -9.481487     5     -9.467108     3     -9.481487     2     -2.543674
   7     -2.555813     3     -9.481487     5     -9.467108     4     -9.481487     2      2.011027
   7     -2.555813     3     -9.481487     5     -9.467108     6     -9.467108     2     -2.935208
   7     -2.555813     3     -9.481487     5     -9.467108     7     -2.555813     2     -2.159382
   7     -2.555813     3     -9.481487     5     -9.467108     8     -2.555813     2      0.909069
   7     -2.555813     3     -9.481487     6     -9.467108     1    -24.643786     2      2.118245
   7     -2.555813     3     -9.481487     6     -9.467108     2    -24.643786     2     -2.360817
   7     -2.555813     3     -9.481487     6     -9.467108     3     -9.481487     2      2.011027
   7     -2.555813     3     -9.481487     6     -9.467108     4     -9.481487     2      2.543674
   7     -2.555813     3     -9.481487     6     -9.467108     5     -9.467108     2      2.935208
   7     -2.555813     3     -9.481487     6     -9.467108     7     -2.555813     2     -0.909069
   7     -2.555813     3     -9.481487     6     -9.467108     8     -2.555813     2     -2.159382
   7     -2.555813     3     -9.481487     7     -2.555813     1    -24.643786     2      2.835358
   7     -2.555813     3     -9.481487     7     -2.555813     2    -24.643786     2     -1.279114
   7     -2.555813     3     -9.481487     7     -2.555813     3     -9.481487     2      3.147083
   7     -2.555813     3     -9.481487     7     -2.555813     4     -9.481487     2      1.251173
   7     -2.555813     3     -9.481487     7     -2.555813     5     -9.467108     2      2.159382
   7     -2.555813     3     -9.481487     7     -2.555813     6     -9.467108     2      0.909069
   7     -2.555813     3     -9.481487     7     -2.555813     8     -2.555813     2     -2.862355
   7     -2.555813     3     -9.481487     8     -2.555813     1    -24.643786     2      1.279114
   7     -2.555813     3     -9.481487     8     -2.555813     2    -24.643786     2      2.835358
   7     -2.555813     3     -9.481487     8     -2.555813     3     -9.481487     2      1.251173
   7     -2.555813     3     -9.481487     8     -2.555813     4     -9.481487     2     -3.147083
   7     -2.555813     3     -9.481487     8     -2.555813     5     -9.467108     2     -0.909069
   7     -2.555813     3     -9.481487     8     -2.555813     6     -9.467108     2      2.159382
   7     -2.555813     3     -9.481487     8     -2.555813     7     -2.555813     2      2.862355
   7     -2.555813     4     -9.481487     1    -24.643786     2    -24.643786     2     -2.305768
   7     -2.555813     4     -9.481487     1    -24.643786     3     -9.481487     2      0.000032
   7     -2.555813     4     -9.481487     1    -24.643786     4     -9.481487     2      1.848139
   7     -2.555813     4     -9.481487     1    -24.643786     5     -9.467108     2      1.069680
   7     -2.555813     4     -9.481487     1    -24.643786     6     -9.467108     2     -1.601923
   7     -2.555813     4     -9.481487     1    -24.643786     7     -2.555813     2     -1.279042
   7     -2.555813     4     -9.481487     1    -24.643786     8     -2.555813     2     -0.968941
   7     -2.555813     4     -9.481487     2    -24.643786     1    -24.643786     2      2.305768
   7     -2.555813     4     -9.481487     2    -24.643786     3     -9.481487     2      1.848139
   7     -2.555813     4     -9.481487     2    -24.643786     4     -9.481487     2     -0.000032
   7     -2.555813     4     -9.481487     2    -24.643786     5     -9.467108     2      1.601923
   7     -2.555813     4     -9.481487     2    -24.643786     6     -9.467108     2      1.069680
   7     -2.555813     4     -9.481487     2    -24.643786     7     -2.555813     2      0.968941
   7     -2.555813     4     -9.481487     2    -24.643786     8     -2.555813     2     -1.279042
   7     -2.555813     4     -9.481487     3     -9.481487     1    -24.643786     2     -0.000032
   7     -2.555813     4     -9.481487     3     -9.481487     2    -24.643786     2     -1.848139
   7     -2.555813     4     -9.481487     3     -9.481487     4     -9.481487     2      1.753499
   7     -2.555813     4     -9.481487     3     -9.481487     5     -9.467108     2      1.014962
   7     -2.555813     4     -9.481487     3     -9.481487     6     -9.467108     2     -1.275646
   7     -2.555813     4     -9.481487     3     -9.481487     7     -2.555813     2     -1.251173
   7     -2.555813     4     -9.481487     3     -9.481487     8     -2.555813     2     -0.795943
   7     -2.555813     4     -9.481487     4     -9.481487     1    -24.643786     2     -1.848139
   7     -2.555813     4     -9.481487     4     -9.481487     2    -24.643786     2      0.000032
   7     -2.555813     4     -9.481487     4     -9.481487     3     -9.481487     2     -1.753499
   7     -2.555813     4     -9.481487     4     -9.481487     5     -9.467108     2     -1.275646
   7     -2.555813     4     -9.481487     4     -9.481487     6     -9.467108     2     -1.014962
   7     -2.555813     4     -9.481487     4     -9.481487     7     -2.555813     2     -0.795943
   7     -2.555813     4     -9.481487     4     -9.481487     8     -2.555813     2      1.251173
   7     -2.555813     4     -9.481487     5     -9.467108     1    -24.643786     2     -1.069680
   7     -2.555813     4     -9.481487     5     -9.467108     2    -24.643786     2     -1.601923
   7     -2.555813     4     -9.481487     5     -9.467108     3     -9.481487     2     -1.014962
   7     -2.555813     4     -9.481487     5     -9.467108     4     -9.481487     2      1.275646
   7     -2.555813     4     -9.481487     5     -9.467108     6     -9.467108     2     -2.063711
   7     -2.555813     4     -9.481487     5     -9.467108     7     -2.555813     2     -1.373443
   7     -2.555813     4     -9.481487     5     -9.467108     8     -2.555813     2     -0.196523
   7     -2.555813     4     -9.481487     6     -9.467108     1    -24.643786     2      1.601923
   7     -2.555813     4     -9.481487     6     -9.467108     2    -24.643786     2     -1.069680
   7     -2.555813     4     -9.481487     6     -9.467108     3     -9.481487     2      1.275646
   7     -2.555813     4     -9.481487     6     -9.467108     4     -9.481487     2      1.014962
   7     -2.555813     4     -9.481487     6     -9.467108     5     -9.467108     2      2.063711
   7     -2.555813     4     -9.481487     6     -9.467108     7     -2.555813     2      0.196523
   7     -2.555813     4     -9.481487     6     -9.467108     8     -2.555813     2     -1.373443
   7     -2.555813     4     -9.481487     7     -2.555813     1    -24.643786     2      1.279042
   7     -2.555813     4     -9.481487     7     -2.555813     2    -24.643786     2     -0.968941
   7     -2.555813     4     -9.481487     7     -2.555813     3     -9.481487     2      1.251173
   7     -2.555813     4     -9.481487     7     -2.555813     4     -9.481487     2      0.795943
   7     -2.555813     4     -9.481487     7     -2.555813     5     -9.467108     2      1.373443
   7     -2.555813     4     -9.481487     7     -2.555813     6     -9.467108     2     -0.196523
   7     -2.555813     4     -9.481487     7     -2.555813     8     -2.555813     2     -1.487115
   7     -2.555813     4     -9.481487     8     -2.555813     1    -24.643786     2      0.968941
   7     -2.555813     4     -9.481487     8     -2.555813     2    -24.643786     2      1.279042
   7     -2.555813     4     -9.481487     8     -2.555813     3     -9.481487     2      0.795943
   7     -2.555813     4     -9.481487     8     -2.555813     4     -9.481487     2     -1.251173
   7     -2.555813     4     -9.481487     8     -2.555813     5     -9.467108     2      0.196523
   7     -2.555813     4     -9.481487     8     -2.555813     6     -9.467108     2      1.373443
   7     -2.555813     4     -9.481487     8     -2.555813     7     -2.555813     2      1.487115
   7     -2.555813     5     -9.467108     1    -24.643786     2    -24.643786     2     -3.975356
   7     -2.555813     5     -9.467108     1    -24.643786     3     -9.481487     2      0.000056
   7     -2.555813     5     -9.467108     1    -24.643786     4     -9.481487     2      3.187963
   7     -2.555813     5     -9.467108     1    -24.643786     5     -9.467108     2      1.845154
   7     -2.555813     5     -9.467108     1    -24.643786     6     -9.467108     2     -2.762647
   7     -2.555813     5     -9.467108     1    -24.643786     7     -2.555813     2     -2.206553
   7     -2.555813     5     -9.467108     1    -24.643786     8     -2.555813     2     -1.671207
   7     -2.555813     5     -9.467108     2    -24.643786     1    -24.643786     2      3.975356
   7     -2.555813     5     -9.467108     2    -24.643786     3     -9.481487     2      3.187963
   7     -2.555813     5     -9.467108     2    -24.643786     4     -9.481487     2     -0.000056
   7     -2.555813     5     -9.467108     2    -24.643786     5     -9.467108     2      2.762647
   7     -2.555813     5     -9.467108     2    -24.643786     6     -9.467108     2      1.845154
   7     -2.555813     5     -9.467108     2    -24.643786     7     -2.555813     2      1.671207
   7     -2.555813     5     -9.467108     2    -24.643786     8     -2.555813     2     -2.206553
   7     -2.555813     5     -9.467108     3     -9.481487     1    -24.643786     2     -0.000056
   7     -2.555813     5     -9.467108     3     -9.481487     2    -24.643786     2     -3.187963
   7     -2.555813     5     -9.467108     3     -9.481487     4     -9.481487     2      3.025988
   7     -2.555813     5     -9.467108     3     -9.481487     5     -9.467108     2      1.751504
   7     -2.555813     5     -9.467108     3     -9.481487     6     -9.467108     2     -2.200950
   7     -2.555813     5     -9.467108     3     -9.481487     7     -2.555813     2     -2.159382
   7     -2.555813     5     -9.467108     3     -9.481487     8     -2.555813     2     -1.373443
   7     -2.555813     5     -9.467108     4     -9.481487     1    -24.643786     2     -3.187963
   7     -2.555813     5     -9.467108     4     -9.481487     2    -24.643786     2      0.000056
   7     -2.555813     5     -9.467108     4     -9.481487     3     -9.481487     2     -3.025988
   7     -2.555813     5     -9.467108     4     -9.481487     5     -9.467108     2     -2.200950
   7     -2.555813     5     -9.467108     4     -9.481487     6     -9.467108     2     -1.751504
   7     -2.555813     5     -9.467108     4     -9.481487     7     -2.555813     2     -1.373443
   7     -2.555813     5     -9.467108     4     -9.481487     8     -2.555813     2      2.159382
   7     -2.555813     5     -9.467108     5     -9.467108     1    -24.643786     2     -1.845154
   7     -2.555813     5     -9.467108     5     -9.467108     2    -24.643786     2     -2.762647
   7     -2.555813     5     -9.467108     5     -9.467108     3     -9.481487     2     -1.751504
   7     -2.555813     5     -9.467108     5     -9.467108     4     -9.481487     2      2.200950
   7     -2.555813     5     -9.467108     5     -9.467108     6     -9.467108     2     -3.560330
   7     -2.555813     5     -9.467108     5     -9.467108     7     -2.555813     2     -2.369955
   7     -2.555813     5     -9.467108     5     -9.467108     8     -2.555813     2     -0.338561
   7     -2.555813     5     -9.467108     6     -9.467108     1    -24.643786     2      2.762647
   7     -2.555813     5     -9.467108     6     -9.467108     2    -24.643786     2     -1.845154
   7     -2.555813     5     -9.467108     6     -9.467108     3     -9.481487     2      2.200950
   7     -2.555813     5     -9.467108     6     -9.467108     4     -9.481487     2      1.751504
   7     -2.555813     5     -9.467108     6     -9.467108     5     -9.467108     2      3.560330
   7     -2.555813     5     -9.467108     6     -9.467108     7     -2.555813     2      0.338561
   7     -2.555813     5     -9.467108     6     -9.467108     8     -2.555813     2     -2.369955
   7     -2.555813     5     -9.467108     7     -2.555813     1    -24.643786     2      2.206553
